selected_equipment,S_tag_name,T_tag_name,doc_id,create_time
EQ1090型汽车,气缸,爆燃,2676,2017/2/19 0:00
EQ1090型汽车,爆燃,驾驶不当,2676,2017/2/19 0:00
EQ1090型汽车,气缸,驾驶不当,2676,2017/2/19 0:00
EQ1090型汽车,爆燃,气缸,2676,2017/2/19 0:00
EQ1090型汽车,驾驶不当,气缸,2676,2017/2/19 0:00
EQ1090型汽车,驾驶不当,EQ1090型汽车,2676,2017/2/19 0:00
EQ1090型汽车,气缸,EQ1090型汽车,2676,2017/2/19 0:00
EQ1090型汽车,爆燃,EQ1090型汽车,2676,2017/2/19 0:00
EQ1090型汽车,EQ1090型汽车,行驶无力,2677,2017/2/19 0:00
EQ1090型汽车,EQ1090型汽车,责任心不强,2677,2017/2/19 0:00
EQ1090型汽车,EQ1090型汽车,混合气,2677,2017/2/19 0:00
EQ1090型汽车,责任心不强,行驶无力,2677,2017/2/19 0:00
EQ1090型汽车,混合气,行驶无力,2677,2017/2/19 0:00
EQ1090型汽车,行驶无力,责任心不强,2677,2017/2/19 0:00
EQ1090型汽车,混合气,责任心不强,2677,2017/2/19 0:00
EQ1090型汽车,行驶无力,混合气,2677,2017/2/19 0:00
EQ1090型汽车,责任心不强,混合气,2677,2017/2/19 0:00
EQ1090型汽车,责任心不强,EQ1090型汽车,2677,2017/2/19 0:00
EQ1090型汽车,混合气,EQ1090型汽车,2677,2017/2/19 0:00
EQ1090型汽车,行驶无力,EQ1090型汽车,2677,2017/2/19 0:00
EQ1090型汽车,EQ1090型汽车,蓄电池损坏,2678,2017/2/19 0:00
EQ1090型汽车,EQ1090型汽车,意外,2678,2017/2/19 0:00
EQ1090型汽车,EQ1090型汽车,蓄电池,2678,2017/2/19 0:00
EQ1090型汽车,意外,蓄电池损坏,2678,2017/2/19 0:00
EQ1090型汽车,蓄电池,蓄电池损坏,2678,2017/2/19 0:00
EQ1090型汽车,蓄电池损坏,意外,2678,2017/2/19 0:00
EQ1090型汽车,蓄电池,意外,2678,2017/2/19 0:00
EQ1090型汽车,蓄电池损坏,蓄电池,2678,2017/2/19 0:00
EQ1090型汽车,意外,蓄电池,2678,2017/2/19 0:00
EQ1090型汽车,意外,EQ1090型汽车,2678,2017/2/19 0:00
EQ1090型汽车,蓄电池,EQ1090型汽车,2678,2017/2/19 0:00
EQ1090型汽车,蓄电池损坏,EQ1090型汽车,2678,2017/2/19 0:00
EQ1090型汽车,EQ1090型汽车,大量漏油,2679,2017/2/19 0:00
EQ1090型汽车,EQ1090型汽车,不定时检查车况,2679,2017/2/19 0:00
EQ1090型汽车,EQ1090型汽车,机油泵,2679,2017/2/19 0:00
EQ1090型汽车,不定时检查车况,大量漏油,2679,2017/2/19 0:00
EQ1090型汽车,机油泵,大量漏油,2679,2017/2/19 0:00
EQ1090型汽车,大量漏油,不定时检查车况,2679,2017/2/19 0:00
EQ1090型汽车,机油泵,不定时检查车况,2679,2017/2/19 0:00
EQ1090型汽车,大量漏油,机油泵,2679,2017/2/19 0:00
EQ1090型汽车,不定时检查车况,机油泵,2679,2017/2/19 0:00
EQ1090型汽车,不定时检查车况,EQ1090型汽车,2679,2017/2/19 0:00
EQ1090型汽车,机油泵,EQ1090型汽车,2679,2017/2/19 0:00
EQ1090型汽车,大量漏油,EQ1090型汽车,2679,2017/2/19 0:00
EQ1090型汽车,EQ1090型汽车,爆燃,2680,2017/2/19 0:00
EQ1090型汽车,EQ1090型汽车,驾驶不当,2680,2017/2/19 0:00
EQ1090型汽车,EQ1090型汽车,曲轴箱,2680,2017/2/19 0:00
EQ1090型汽车,驾驶不当,爆燃,2680,2017/2/19 0:00
EQ1090型汽车,曲轴箱,爆燃,2680,2017/2/19 0:00
EQ1090型汽车,爆燃,驾驶不当,2680,2017/2/19 0:00
EQ1090型汽车,曲轴箱,驾驶不当,2680,2017/2/19 0:00
EQ1090型汽车,爆燃,曲轴箱,2680,2017/2/19 0:00
EQ1090型汽车,驾驶不当,曲轴箱,2680,2017/2/19 0:00
EQ1090型汽车,驾驶不当,EQ1090型汽车,2680,2017/2/19 0:00
EQ1090型汽车,曲轴箱,EQ1090型汽车,2680,2017/2/19 0:00
EQ1090型汽车,爆燃,EQ1090型汽车,2680,2017/2/19 0:00
EQ1090型汽车,EQ1090型汽车,跳挡,2681,2017/2/19 0:00
EQ1090型汽车,EQ1090型汽车,意外,2681,2017/2/19 0:00
EQ1090型汽车,EQ1090型汽车,垫片,2681,2017/2/19 0:00
EQ1090型汽车,意外,跳挡,2681,2017/2/19 0:00
EQ1090型汽车,垫片,跳挡,2681,2017/2/19 0:00
EQ1090型汽车,跳挡,意外,2681,2017/2/19 0:00
EQ1090型汽车,垫片,意外,2681,2017/2/19 0:00
EQ1090型汽车,跳挡,垫片,2681,2017/2/19 0:00
EQ1090型汽车,意外,垫片,2681,2017/2/19 0:00
EQ1090型汽车,意外,EQ1090型汽车,2681,2017/2/19 0:00
EQ1090型汽车,垫片,EQ1090型汽车,2681,2017/2/19 0:00
EQ1090型汽车,跳挡,EQ1090型汽车,2681,2017/2/19 0:00
EQ1090型汽车,EQ1090型汽车,启动困难,2682,2017/2/19 0:00
EQ1090型汽车,EQ1090型汽车,操作分心,2682,2017/2/19 0:00
EQ1090型汽车,EQ1090型汽车,齿轮,2682,2017/2/19 0:00
EQ1090型汽车,操作分心,启动困难,2682,2017/2/19 0:00
EQ1090型汽车,齿轮,启动困难,2682,2017/2/19 0:00
EQ1090型汽车,启动困难,操作分心,2682,2017/2/19 0:00
EQ1090型汽车,齿轮,操作分心,2682,2017/2/19 0:00
EQ1090型汽车,启动困难,齿轮,2682,2017/2/19 0:00
EQ1090型汽车,操作分心,齿轮,2682,2017/2/19 0:00
EQ1090型汽车,操作分心,EQ1090型汽车,2682,2017/2/19 0:00
EQ1090型汽车,齿轮,EQ1090型汽车,2682,2017/2/19 0:00
EQ1090型汽车,启动困难,EQ1090型汽车,2682,2017/2/19 0:00
EQ1090型汽车,EQ1090型汽车,熄火困难,2683,2017/2/19 0:00
EQ1090型汽车,EQ1090型汽车,修理不当,2683,2017/2/19 0:00
EQ1090型汽车,EQ1090型汽车,发电机,2683,2017/2/19 0:00
EQ1090型汽车,修理不当,熄火困难,2683,2017/2/19 0:00
EQ1090型汽车,发电机,熄火困难,2683,2017/2/19 0:00
EQ1090型汽车,熄火困难,修理不当,2683,2017/2/19 0:00
EQ1090型汽车,发电机,修理不当,2683,2017/2/19 0:00
EQ1090型汽车,熄火困难,发电机,2683,2017/2/19 0:00
EQ1090型汽车,修理不当,发电机,2683,2017/2/19 0:00
EQ1090型汽车,修理不当,EQ1090型汽车,2683,2017/2/19 0:00
EQ1090型汽车,发电机,EQ1090型汽车,2683,2017/2/19 0:00
EQ1090型汽车,熄火困难,EQ1090型汽车,2683,2017/2/19 0:00
EQ1090型汽车,EQ1090型汽车,启动困难,2684,2017/2/19 0:00
EQ1090型汽车,EQ1090型汽车,意外,2684,2017/2/19 0:00
EQ1090型汽车,EQ1090型汽车,发动机,2684,2017/2/19 0:00
EQ1090型汽车,意外,启动困难,2684,2017/2/19 0:00
EQ1090型汽车,发动机,启动困难,2684,2017/2/19 0:00
EQ1090型汽车,启动困难,意外,2684,2017/2/19 0:00
EQ1090型汽车,发动机,意外,2684,2017/2/19 0:00
EQ1090型汽车,启动困难,发动机,2684,2017/2/19 0:00
EQ1090型汽车,意外,发动机,2684,2017/2/19 0:00
EQ1090型汽车,意外,EQ1090型汽车,2684,2017/2/19 0:00
EQ1090型汽车,发动机,EQ1090型汽车,2684,2017/2/19 0:00
EQ1090型汽车,启动困难,EQ1090型汽车,2684,2017/2/19 0:00
EQ1090型汽车,EQ1090型汽车,异响,2685,2017/3/12 0:00
EQ1090型汽车,EQ1090型汽车,粗心,2685,2017/3/12 0:00
EQ1090型汽车,EQ1090型汽车,离合器,2685,2017/3/12 0:00
EQ1090型汽车,粗心,异响,2685,2017/3/12 0:00
EQ1090型汽车,离合器,异响,2685,2017/3/12 0:00
EQ1090型汽车,异响,粗心,2685,2017/3/12 0:00
EQ1090型汽车,离合器,粗心,2685,2017/3/12 0:00
EQ1090型汽车,异响,离合器,2685,2017/3/12 0:00
EQ1090型汽车,粗心,离合器,2685,2017/3/12 0:00
EQ1090型汽车,粗心,EQ1090型汽车,2685,2017/3/12 0:00
EQ1090型汽车,离合器,EQ1090型汽车,2685,2017/3/12 0:00
EQ1090型汽车,异响,EQ1090型汽车,2685,2017/3/12 0:00
EQ1090型汽车,EQ1090型汽车,车灯不亮,2687,2017/3/12 0:00
EQ1090型汽车,EQ1090型汽车,修理不当,2687,2017/3/12 0:00
EQ1090型汽车,EQ1090型汽车,保险丝,2687,2017/3/12 0:00
EQ1090型汽车,修理不当,车灯不亮,2687,2017/3/12 0:00
EQ1090型汽车,保险丝,车灯不亮,2687,2017/3/12 0:00
EQ1090型汽车,车灯不亮,修理不当,2687,2017/3/12 0:00
EQ1090型汽车,保险丝,修理不当,2687,2017/3/12 0:00
EQ1090型汽车,车灯不亮,保险丝,2687,2017/3/12 0:00
EQ1090型汽车,修理不当,保险丝,2687,2017/3/12 0:00
EQ1090型汽车,修理不当,EQ1090型汽车,2687,2017/3/12 0:00
EQ1090型汽车,保险丝,EQ1090型汽车,2687,2017/3/12 0:00
EQ1090型汽车,车灯不亮,EQ1090型汽车,2687,2017/3/12 0:00
EQ1090型汽车,EQ1090型汽车,行驶无力,2688,2017/3/12 0:00
EQ1090型汽车,EQ1090型汽车,责任心不强,2688,2017/3/12 0:00
EQ1090型汽车,EQ1090型汽车,变速器,2688,2017/3/12 0:00
EQ1090型汽车,责任心不强,行驶无力,2688,2017/3/12 0:00
EQ1090型汽车,变速器,行驶无力,2688,2017/3/12 0:00
EQ1090型汽车,行驶无力,责任心不强,2688,2017/3/12 0:00
EQ1090型汽车,变速器,责任心不强,2688,2017/3/12 0:00
EQ1090型汽车,行驶无力,变速器,2688,2017/3/12 0:00
EQ1090型汽车,责任心不强,变速器,2688,2017/3/12 0:00
EQ1090型汽车,责任心不强,EQ1090型汽车,2688,2017/3/12 0:00
EQ1090型汽车,变速器,EQ1090型汽车,2688,2017/3/12 0:00
EQ1090型汽车,行驶无力,EQ1090型汽车,2688,2017/3/12 0:00
EQ1090型汽车,EQ1090型汽车,启动困难,2689,2017/3/12 0:00
EQ1090型汽车,EQ1090型汽车,知道故障不修理,2689,2017/3/12 0:00
EQ1090型汽车,EQ1090型汽车,发动机,2689,2017/3/12 0:00
EQ1090型汽车,知道故障不修理,启动困难,2689,2017/3/12 0:00
EQ1090型汽车,发动机,启动困难,2689,2017/3/12 0:00
EQ1090型汽车,启动困难,知道故障不修理,2689,2017/3/12 0:00
EQ1090型汽车,发动机,知道故障不修理,2689,2017/3/12 0:00
EQ1090型汽车,启动困难,发动机,2689,2017/3/12 0:00
EQ1090型汽车,知道故障不修理,发动机,2689,2017/3/12 0:00
EQ1090型汽车,知道故障不修理,EQ1090型汽车,2689,2017/3/12 0:00
EQ1090型汽车,发动机,EQ1090型汽车,2689,2017/3/12 0:00
EQ1090型汽车,启动困难,EQ1090型汽车,2689,2017/3/12 0:00
EQ1090型汽车,EQ1090型汽车,异响,2693,2017/3/12 0:00
EQ1090型汽车,EQ1090型汽车,驾驶不当,2693,2017/3/12 0:00
EQ1090型汽车,EQ1090型汽车,混合气,2693,2017/3/12 0:00
EQ1090型汽车,驾驶不当,异响,2693,2017/3/12 0:00
EQ1090型汽车,混合气,异响,2693,2017/3/12 0:00
EQ1090型汽车,异响,驾驶不当,2693,2017/3/12 0:00
EQ1090型汽车,混合气,驾驶不当,2693,2017/3/12 0:00
EQ1090型汽车,异响,混合气,2693,2017/3/12 0:00
EQ1090型汽车,驾驶不当,混合气,2693,2017/3/12 0:00
EQ1090型汽车,驾驶不当,EQ1090型汽车,2693,2017/3/12 0:00
EQ1090型汽车,混合气,EQ1090型汽车,2693,2017/3/12 0:00
EQ1090型汽车,异响,EQ1090型汽车,2693,2017/3/12 0:00
EQ1090型汽车,EQ1090型汽车,行驶无力,2694,2017/3/12 0:00
EQ1090型汽车,EQ1090型汽车,责任心不强,2694,2017/3/12 0:00
EQ1090型汽车,EQ1090型汽车,变速器,2694,2017/3/12 0:00
EQ1090型汽车,责任心不强,行驶无力,2694,2017/3/12 0:00
EQ1090型汽车,变速器,行驶无力,2694,2017/3/12 0:00
EQ1090型汽车,行驶无力,责任心不强,2694,2017/3/12 0:00
EQ1090型汽车,变速器,责任心不强,2694,2017/3/12 0:00
EQ1090型汽车,行驶无力,变速器,2694,2017/3/12 0:00
EQ1090型汽车,责任心不强,变速器,2694,2017/3/12 0:00
EQ1090型汽车,责任心不强,EQ1090型汽车,2694,2017/3/12 0:00
EQ1090型汽车,变速器,EQ1090型汽车,2694,2017/3/12 0:00
EQ1090型汽车,行驶无力,EQ1090型汽车,2694,2017/3/12 0:00
EQ1090型汽车,EQ1090型汽车,转向困难,2695,2017/3/12 0:00
EQ1090型汽车,EQ1090型汽车,没有阅读说明书,2695,2017/3/12 0:00
EQ1090型汽车,EQ1090型汽车,车垫,2695,2017/3/12 0:00
EQ1090型汽车,没有阅读说明书,转向困难,2695,2017/3/12 0:00
EQ1090型汽车,车垫,转向困难,2695,2017/3/12 0:00
EQ1090型汽车,转向困难,没有阅读说明书,2695,2017/3/12 0:00
EQ1090型汽车,车垫,没有阅读说明书,2695,2017/3/12 0:00
EQ1090型汽车,转向困难,车垫,2695,2017/3/12 0:00
EQ1090型汽车,没有阅读说明书,车垫,2695,2017/3/12 0:00
EQ1090型汽车,没有阅读说明书,EQ1090型汽车,2695,2017/3/12 0:00
EQ1090型汽车,车垫,EQ1090型汽车,2695,2017/3/12 0:00
EQ1090型汽车,转向困难,EQ1090型汽车,2695,2017/3/12 0:00
EQ1090型汽车,EQ1090型汽车,启动困难,2696,2017/3/30 0:00
EQ1090型汽车,EQ1090型汽车,操作分心,2696,2017/3/30 0:00
EQ1090型汽车,EQ1090型汽车,起动机,2696,2017/3/30 0:00
EQ1090型汽车,操作分心,启动困难,2696,2017/3/30 0:00
EQ1090型汽车,起动机,启动困难,2696,2017/3/30 0:00
EQ1090型汽车,启动困难,操作分心,2696,2017/3/30 0:00
EQ1090型汽车,起动机,操作分心,2696,2017/3/30 0:00
EQ1090型汽车,启动困难,起动机,2696,2017/3/30 0:00
EQ1090型汽车,操作分心,起动机,2696,2017/3/30 0:00
EQ1090型汽车,操作分心,EQ1090型汽车,2696,2017/3/30 0:00
EQ1090型汽车,起动机,EQ1090型汽车,2696,2017/3/30 0:00
EQ1090型汽车,启动困难,EQ1090型汽车,2696,2017/3/30 0:00
EQ1090型汽车,EQ1090型汽车,怠速不稳,2697,2017/3/30 0:00
EQ1090型汽车,EQ1090型汽车,上次修理失当,2697,2017/3/30 0:00
EQ1090型汽车,EQ1090型汽车,发动机,2697,2017/3/30 0:00
EQ1090型汽车,上次修理失当,怠速不稳,2697,2017/3/30 0:00
EQ1090型汽车,发动机,怠速不稳,2697,2017/3/30 0:00
EQ1090型汽车,怠速不稳,上次修理失当,2697,2017/3/30 0:00
EQ1090型汽车,发动机,上次修理失当,2697,2017/3/30 0:00
EQ1090型汽车,怠速不稳,发动机,2697,2017/3/30 0:00
EQ1090型汽车,上次修理失当,发动机,2697,2017/3/30 0:00
EQ1090型汽车,上次修理失当,EQ1090型汽车,2697,2017/3/30 0:00
EQ1090型汽车,发动机,EQ1090型汽车,2697,2017/3/30 0:00
EQ1090型汽车,怠速不稳,EQ1090型汽车,2697,2017/3/30 0:00
EQ1090型汽车,EQ1090型汽车,方向盘故障,2698,2017/3/30 0:00
EQ1090型汽车,EQ1090型汽车,没有阅读说明书,2698,2017/3/30 0:00
EQ1090型汽车,EQ1090型汽车,方向盘,2698,2017/3/30 0:00
EQ1090型汽车,没有阅读说明书,方向盘故障,2698,2017/3/30 0:00
EQ1090型汽车,方向盘,方向盘故障,2698,2017/3/30 0:00
EQ1090型汽车,方向盘故障,没有阅读说明书,2698,2017/3/30 0:00
EQ1090型汽车,方向盘,没有阅读说明书,2698,2017/3/30 0:00
EQ1090型汽车,方向盘故障,方向盘,2698,2017/3/30 0:00
EQ1090型汽车,没有阅读说明书,方向盘,2698,2017/3/30 0:00
EQ1090型汽车,没有阅读说明书,EQ1090型汽车,2698,2017/3/30 0:00
EQ1090型汽车,方向盘,EQ1090型汽车,2698,2017/3/30 0:00
EQ1090型汽车,方向盘故障,EQ1090型汽车,2698,2017/3/30 0:00
EQ1090型汽车,EQ1090型汽车,容易熄火,2699,2017/3/30 0:00
EQ1090型汽车,EQ1090型汽车,上次修理失当,2699,2017/3/30 0:00
EQ1090型汽车,EQ1090型汽车,发电机,2699,2017/3/30 0:00
EQ1090型汽车,上次修理失当,容易熄火,2699,2017/3/30 0:00
EQ1090型汽车,发电机,容易熄火,2699,2017/3/30 0:00
EQ1090型汽车,容易熄火,上次修理失当,2699,2017/3/30 0:00
EQ1090型汽车,发电机,上次修理失当,2699,2017/3/30 0:00
EQ1090型汽车,容易熄火,发电机,2699,2017/3/30 0:00
EQ1090型汽车,上次修理失当,发电机,2699,2017/3/30 0:00
EQ1090型汽车,上次修理失当,EQ1090型汽车,2699,2017/3/30 0:00
EQ1090型汽车,发电机,EQ1090型汽车,2699,2017/3/30 0:00
EQ1090型汽车,容易熄火,EQ1090型汽车,2699,2017/3/30 0:00
EQ1090型汽车,EQ1090型汽车,容易熄火,2701,2017/3/30 0:00
EQ1090型汽车,EQ1090型汽车,操作分心,2701,2017/3/30 0:00
EQ1090型汽车,EQ1090型汽车,车垫,2701,2017/3/30 0:00
EQ1090型汽车,操作分心,容易熄火,2701,2017/3/30 0:00
EQ1090型汽车,车垫,容易熄火,2701,2017/3/30 0:00
EQ1090型汽车,容易熄火,操作分心,2701,2017/3/30 0:00
EQ1090型汽车,车垫,操作分心,2701,2017/3/30 0:00
EQ1090型汽车,容易熄火,车垫,2701,2017/3/30 0:00
EQ1090型汽车,操作分心,车垫,2701,2017/3/30 0:00
EQ1090型汽车,操作分心,EQ1090型汽车,2701,2017/3/30 0:00
EQ1090型汽车,车垫,EQ1090型汽车,2701,2017/3/30 0:00
EQ1090型汽车,容易熄火,EQ1090型汽车,2701,2017/3/30 0:00
EQ1090型汽车,EQ1090型汽车,触点烧蚀,2702,2017/3/30 0:00
EQ1090型汽车,EQ1090型汽车,不懂保养汽车,2702,2017/3/30 0:00
EQ1090型汽车,EQ1090型汽车,点火线圈,2702,2017/3/30 0:00
EQ1090型汽车,不懂保养汽车,触点烧蚀,2702,2017/3/30 0:00
EQ1090型汽车,点火线圈,触点烧蚀,2702,2017/3/30 0:00
EQ1090型汽车,触点烧蚀,不懂保养汽车,2702,2017/3/30 0:00
EQ1090型汽车,点火线圈,不懂保养汽车,2702,2017/3/30 0:00
EQ1090型汽车,触点烧蚀,点火线圈,2702,2017/3/30 0:00
EQ1090型汽车,不懂保养汽车,点火线圈,2702,2017/3/30 0:00
EQ1090型汽车,不懂保养汽车,EQ1090型汽车,2702,2017/3/30 0:00
EQ1090型汽车,点火线圈,EQ1090型汽车,2702,2017/3/30 0:00
EQ1090型汽车,触点烧蚀,EQ1090型汽车,2702,2017/3/30 0:00
EQ1090型汽车,EQ1090型汽车,换挡困难,2709,2017/4/9 0:00
EQ1090型汽车,EQ1090型汽车,驾驶不当,2709,2017/4/9 0:00
EQ1090型汽车,EQ1090型汽车,离合器,2709,2017/4/9 0:00
EQ1090型汽车,驾驶不当,换挡困难,2709,2017/4/9 0:00
EQ1090型汽车,离合器,换挡困难,2709,2017/4/9 0:00
EQ1090型汽车,换挡困难,驾驶不当,2709,2017/4/9 0:00
EQ1090型汽车,离合器,驾驶不当,2709,2017/4/9 0:00
EQ1090型汽车,换挡困难,离合器,2709,2017/4/9 0:00
EQ1090型汽车,驾驶不当,离合器,2709,2017/4/9 0:00
EQ1090型汽车,驾驶不当,EQ1090型汽车,2709,2017/4/9 0:00
EQ1090型汽车,离合器,EQ1090型汽车,2709,2017/4/9 0:00
EQ1090型汽车,换挡困难,EQ1090型汽车,2709,2017/4/9 0:00
EQ1090型汽车,EQ1090型汽车,行驶无力,2710,2017/4/9 0:00
EQ1090型汽车,EQ1090型汽车,操作分心,2710,2017/4/9 0:00
EQ1090型汽车,EQ1090型汽车,发动机,2710,2017/4/9 0:00
EQ1090型汽车,操作分心,行驶无力,2710,2017/4/9 0:00
EQ1090型汽车,发动机,行驶无力,2710,2017/4/9 0:00
EQ1090型汽车,行驶无力,操作分心,2710,2017/4/9 0:00
EQ1090型汽车,发动机,操作分心,2710,2017/4/9 0:00
EQ1090型汽车,行驶无力,发动机,2710,2017/4/9 0:00
EQ1090型汽车,操作分心,发动机,2710,2017/4/9 0:00
EQ1090型汽车,操作分心,EQ1090型汽车,2710,2017/4/9 0:00
EQ1090型汽车,发动机,EQ1090型汽车,2710,2017/4/9 0:00
EQ1090型汽车,行驶无力,EQ1090型汽车,2710,2017/4/9 0:00
EQ1090型汽车,EQ1090型汽车,换挡困难,2711,2017/4/9 0:00
EQ1090型汽车,EQ1090型汽车,不定时检查车况,2711,2017/4/9 0:00
EQ1090型汽车,EQ1090型汽车,离合器,2711,2017/4/9 0:00
EQ1090型汽车,不定时检查车况,换挡困难,2711,2017/4/9 0:00
EQ1090型汽车,离合器,换挡困难,2711,2017/4/9 0:00
EQ1090型汽车,换挡困难,不定时检查车况,2711,2017/4/9 0:00
EQ1090型汽车,离合器,不定时检查车况,2711,2017/4/9 0:00
EQ1090型汽车,换挡困难,离合器,2711,2017/4/9 0:00
EQ1090型汽车,不定时检查车况,离合器,2711,2017/4/9 0:00
EQ1090型汽车,不定时检查车况,EQ1090型汽车,2711,2017/4/9 0:00
EQ1090型汽车,离合器,EQ1090型汽车,2711,2017/4/9 0:00
EQ1090型汽车,换挡困难,EQ1090型汽车,2711,2017/4/9 0:00
EQ1090型汽车,EQ1090型汽车,启动困难,2712,2017/4/9 0:00
EQ1090型汽车,EQ1090型汽车,没有阅读说明书,2712,2017/4/9 0:00
EQ1090型汽车,EQ1090型汽车,制动器,2712,2017/4/9 0:00
EQ1090型汽车,没有阅读说明书,启动困难,2712,2017/4/9 0:00
EQ1090型汽车,制动器,启动困难,2712,2017/4/9 0:00
EQ1090型汽车,启动困难,没有阅读说明书,2712,2017/4/9 0:00
EQ1090型汽车,制动器,没有阅读说明书,2712,2017/4/9 0:00
EQ1090型汽车,启动困难,制动器,2712,2017/4/9 0:00
EQ1090型汽车,没有阅读说明书,制动器,2712,2017/4/9 0:00
EQ1090型汽车,没有阅读说明书,EQ1090型汽车,2712,2017/4/9 0:00
EQ1090型汽车,制动器,EQ1090型汽车,2712,2017/4/9 0:00
EQ1090型汽车,启动困难,EQ1090型汽车,2712,2017/4/9 0:00
EQ1090型汽车,EQ1090型汽车,开锅,2715,2017/4/21 0:00
EQ1090型汽车,EQ1090型汽车,没有阅读说明书,2715,2017/4/21 0:00
EQ1090型汽车,EQ1090型汽车,散热器,2715,2017/4/21 0:00
EQ1090型汽车,没有阅读说明书,开锅,2715,2017/4/21 0:00
EQ1090型汽车,散热器,开锅,2715,2017/4/21 0:00
EQ1090型汽车,开锅,没有阅读说明书,2715,2017/4/21 0:00
EQ1090型汽车,散热器,没有阅读说明书,2715,2017/4/21 0:00
EQ1090型汽车,开锅,散热器,2715,2017/4/21 0:00
EQ1090型汽车,没有阅读说明书,散热器,2715,2017/4/21 0:00
EQ1090型汽车,没有阅读说明书,EQ1090型汽车,2715,2017/4/21 0:00
EQ1090型汽车,散热器,EQ1090型汽车,2715,2017/4/21 0:00
EQ1090型汽车,开锅,EQ1090型汽车,2715,2017/4/21 0:00
EQ1090型汽车,EQ1090型汽车,开锅,2718,2017/4/21 0:00
EQ1090型汽车,EQ1090型汽车,不定时检查车况,2718,2017/4/21 0:00
EQ1090型汽车,EQ1090型汽车,散热器,2718,2017/4/21 0:00
EQ1090型汽车,不定时检查车况,开锅,2718,2017/4/21 0:00
EQ1090型汽车,散热器,开锅,2718,2017/4/21 0:00
EQ1090型汽车,开锅,不定时检查车况,2718,2017/4/21 0:00
EQ1090型汽车,散热器,不定时检查车况,2718,2017/4/21 0:00
EQ1090型汽车,开锅,散热器,2718,2017/4/21 0:00
EQ1090型汽车,不定时检查车况,散热器,2718,2017/4/21 0:00
EQ1090型汽车,不定时检查车况,EQ1090型汽车,2718,2017/4/21 0:00
EQ1090型汽车,散热器,EQ1090型汽车,2718,2017/4/21 0:00
EQ1090型汽车,开锅,EQ1090型汽车,2718,2017/4/21 0:00
EQ1090型汽车,EQ1090型汽车,耗油过大,2720,2017/4/21 0:00
EQ1090型汽车,EQ1090型汽车,责任心不强,2720,2017/4/21 0:00
EQ1090型汽车,EQ1090型汽车,发动机,2720,2017/4/21 0:00
EQ1090型汽车,责任心不强,耗油过大,2720,2017/4/21 0:00
EQ1090型汽车,发动机,耗油过大,2720,2017/4/21 0:00
EQ1090型汽车,耗油过大,责任心不强,2720,2017/4/21 0:00
EQ1090型汽车,发动机,责任心不强,2720,2017/4/21 0:00
EQ1090型汽车,耗油过大,发动机,2720,2017/4/21 0:00
EQ1090型汽车,责任心不强,发动机,2720,2017/4/21 0:00
EQ1090型汽车,责任心不强,EQ1090型汽车,2720,2017/4/21 0:00
EQ1090型汽车,发动机,EQ1090型汽车,2720,2017/4/21 0:00
EQ1090型汽车,耗油过大,EQ1090型汽车,2720,2017/4/21 0:00
EQ1090型汽车,EQ1090型汽车,启动困难,2721,2017/4/21 0:00
EQ1090型汽车,EQ1090型汽车,修理不当,2721,2017/4/21 0:00
EQ1090型汽车,EQ1090型汽车,发动机,2721,2017/4/21 0:00
EQ1090型汽车,修理不当,启动困难,2721,2017/4/21 0:00
